Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Classification,Posted Date,Job ID,URL,Exaction Location,District,Area,Min_Salary,Max_Salary
Associate Data Consultant,Kepro Solutions Limited,1,False,Information & Communication Technology,2024-07-13 08:00:00,77248928,https://hk.jobsdb.com/job/77248928,Kwun Tong,Kwun Tong,Kowloon,0,0
"Manager, Private Wealth Management Business Management","Cathay United Bank Company, Limited",5,False,Banking & Financial Services,2024-07-17 08:00:00,76644032,https://hk.jobsdb.com/job/76644032,Causeway Bay,Wan Chai,Hong Kong,0,0
Business Solution Assistant,DKSH Hong Kong Limited,,False,Information & Communication Technology,2024-07-12 08:00:00,77214112,https://hk.jobsdb.com/job/77214112,,Southern,Hong Kong,0,0
IT Support,Cathay Securities (Hong Kong) Limited,2,False,Information & Communication Technology,2024-06-28 08:00:00,76872688,https://hk.jobsdb.com/job/76872688,,Central and Western,Hong Kong,0,0
Project Manager | Perm | Competitive package,ADECCO Personnel Limited,,False,Information & Communication Technology,2024-07-13 08:00:00,77252970,https://hk.jobsdb.com/job/77252970,,Hong Kong Island,Hong Kong,0,0
"PM/Sr SA/SA/AP  - COBOL, CICS on IBM mainframe MVS, z/OS",NP Solution Limited,2,False,Information & Communication Technology,2024-07-17 10:00:00,77336228,https://hk.jobsdb.com/job/77336228,,Eastern,Hong Kong,0,0
Systems Analyst / Senior Systems Analyst,Wafer Systems (Asia) Limited,5,False,Information & Communication Technology,2024-07-13 08:00:00,77235670,https://hk.jobsdb.com/job/77235670,,,Hong Kong,0,0
System Analyst/ Analyst Programmer/ Programmer (Java),ASK IT LIMITED,,False,Information & Communication Technology,2024-06-29 08:00:00,76905163,https://hk.jobsdb.com/job/76905163,Causeway Bay,Wan Chai,Hong Kong,0,0
"AVP to SVP, Financial Technology Department",Industrial and Commercial Bank of China (Asia) Limited,5,False,Information & Communication Technology,2024-06-28 08:00:00,76886262,https://hk.jobsdb.com/job/76886262,Kwun Tong,Kwun Tong,Kowloon,0,0
Presales Consultant (Infrastructure),Amidas Hong Kong Limited,,False,Information & Communication Technology,2024-06-29 08:00:00,76903093,https://hk.jobsdb.com/job/76903093,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
(Senior) IT Officer,Toshiba Hong Kong Ltd,2,True,Information & Communication Technology,2024-06-29 08:00:00,76908306,https://hk.jobsdb.com/job/76908306,,Sha Tin,New Territories,0,0
Data Analyst - Innovative Technology Manufacturer,ConnectedGroup Limited,4,False,Information & Communication Technology,2024-07-09 08:00:00,77118854,https://hk.jobsdb.com/job/77118854,,Central and Western,Hong Kong,0,0
(Senior) Risk Management Manager(Payment Business),Bank of China (Hong Kong) Limited,5,False,Banking & Financial Services,2024-06-28 08:00:00,76868727,https://hk.jobsdb.com/job/76868727,Sheung Wan,Central and Western,Hong Kong,0,0
Jewellery Sales Advisor / Senior Advisor 珠寶銷售顧問 及 高級銷售顧問,King Fook Holdings Ltd,,True,Retail & Consumer Products,2024-06-29 08:00:00,76910483,https://hk.jobsdb.com/job/76910483,Central,Central and Western,Hong Kong,0,0
Assistant Project Manager / Project Coordinator,Fulrich Construction Limited,,False,Information & Communication Technology,2024-07-16 08:00:00,77277055,https://hk.jobsdb.com/job/77277055,,Tuen Mun,New Territories,0,0
Research Analyst,iFAST Financial (HK) Limited,1,True,Banking & Financial Services,2024-07-17 08:00:00,76791901,https://hk.jobsdb.com/job/76791901,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"Project Administrator, Innovation - Language Solutions Project",TOPPAN Nexus Holdings Limited,3,False,Information & Communication Technology,2024-07-17 08:00:00,77304613,https://hk.jobsdb.com/job/77304613,Central,Central and Western,Hong Kong,0,0
"股票分析師 - 美股, 港股",Gemini Personnel Limited,,False,Banking & Financial Services,2024-07-17 17:00:00,77351281,https://hk.jobsdb.com/job/77351281,Central,Central and Western,Hong Kong,0,0
Group Senior CRM Analytics Manager / Group CRM Analytics Manager,Tam Jai International Co. Limited,7,True,Marketing & Communications,2024-07-17 11:00:00,77337863,https://hk.jobsdb.com/job/77337863,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
Change Delivery Manager (e-Banking/ Mobile Banking project management),Dah Sing Financial Group,5,True,Information & Communication Technology,2024-07-12 08:00:00,77202736,https://hk.jobsdb.com/job/77202736,North Point,Eastern,Hong Kong,0,0
Senior / Business Intelligence Analyst,AS Watson Retail (HK) Limited,2,True,Information & Communication Technology,2024-07-03 08:00:00,76984658,https://hk.jobsdb.com/job/76984658,Whampoa Garden,Kowloon City,Kowloon,0,0
"Junior Investment Analyst (5-day work, 15-50K) (Fresh Graduate Welcomed)",R C Agency,,False,Banking & Financial Services,2024-07-17 08:00:00,77320601,https://hk.jobsdb.com/job/77320601,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,20000,30000
Senior Data Management Professional - Data Quality - Sustainable Fixed Income,Bloomberg L P,4,False,Information & Communication Technology,2024-07-17 08:00:00,77346275,https://hk.jobsdb.com/job/77346275,,,Hong Kong,0,0
"Analyst - Dealer, Equities Institutional Business, Vickers Securities (Licensed)",DBS Bank (Hong Kong) Limited,3,False,Banking & Financial Services,2024-07-06 08:00:00,77073323,https://hk.jobsdb.com/job/77073323,,Hong Kong Island,Hong Kong,0,0
"AVP, Specialist, Data/Business Analyst, Consumer Banking",DBS Bank (Hong Kong) Limited,,False,Banking & Financial Services,2024-07-04 08:00:00,77042160,https://hk.jobsdb.com/job/77042160,San Tin,Yuen Long,New Territories,0,0
Financial Analyst,DFI Development (HK) Limited,2,False,Accounting,2024-07-11 08:00:00,77183483,https://hk.jobsdb.com/job/77183483,Quarry Bay,Eastern,Hong Kong,0,0
"System Analyst/ Analyst Programmer / Business Analyst (up to76K+, Fresh welcome)",Seamatch Asia Limited,2,True,Information & Communication Technology,2024-07-03 08:00:00,76969697,https://hk.jobsdb.com/job/76969697,Central,Central and Western,Hong Kong,0,0
Assistant Vice President - Emerging Systems - IT (R001846),Hong Kong Exchanges & Clearing Ltd,,False,Information & Communication Technology,2024-07-17 13:00:00,77342410,https://hk.jobsdb.com/job/77342410,,,Hong Kong,0,0
Assistant Manager Cargo Digital,Cathay Pacific Airways Ltd,5,False,"Manufacturing, Transport & Logistics",2024-07-12 08:00:00,77212744,https://hk.jobsdb.com/job/77212744,Lantau Island,Islands,New Territories,0,0
Full-Time Editor / Senior Editor / Publishing Officer for ELT Publications,Classroom Publications Ltd,,False,"Advertising, Arts & Media",2024-06-29 08:00:00,76909213,https://hk.jobsdb.com/job/76909213,,Kwun Tong,Kowloon,0,0
Solution Architect,CLP Power Hong Kong Limited 中華電力有限公司,8,False,Information & Communication Technology,2024-07-17 14:00:00,77345558,https://hk.jobsdb.com/job/77345558,Sham Shui Po,Sham Shui Po,Kowloon,0,0
"Business Anayst - Insurance MNC - WFH, agile practice",TEKsystems,1,False,Information & Communication Technology,2024-07-04 08:00:00,77017304,https://hk.jobsdb.com/job/77017304,Kwun Tong,Kwun Tong,Kowloon,22000,28000
System Analyst \ Analyst Programmer,The Kowloon Dairy Ltd,1,True,Information & Communication Technology,2024-07-16 08:00:00,75138833,https://hk.jobsdb.com/job/75138833,Central,Central and Western,Hong Kong,0,0
Senior Business Strategy Manager,Bank of China (Hong Kong) Limited,1,False,Banking & Financial Services,2024-07-13 08:00:00,77245153,https://hk.jobsdb.com/job/77245153,,,Hong Kong,0,0
Data Engineer/ Project Manager/ System Analyst/ System Support - ETL (~65k),Seamatch Asia Limited,2,False,Information & Communication Technology,2024-07-11 08:00:00,77183466,https://hk.jobsdb.com/job/77183466,,Hong Kong Island,Hong Kong,0,0
International Trader in the Pulp and Paper Industry (m/f/d) - South-East Asia,Europcell Hong Kong Limited,3,False,Sales,2024-06-27 08:00:00,76851920,https://hk.jobsdb.com/job/76851920,,Sha Tin,New Territories,0,0
Senior Product Analyst,Crypto.com,2,False,Marketing & Communications,2024-07-11 08:00:00,77173098,https://hk.jobsdb.com/job/77173098,Admiralty,Central and Western,Hong Kong,0,0
System Analyst（JAVA）,DXC Technology Enterprise Services (Hong Kong) Limited,,False,Information & Communication Technology,2024-07-13 08:00:00,77237551,https://hk.jobsdb.com/job/77237551,,Central and Western,Hong Kong,0,0
Senior Manager / Manager - Commercial Insight Analysis,AS Watson Retail (HK) Limited,8,True,Consulting & Strategy,2024-07-11 08:00:00,77182661,https://hk.jobsdb.com/job/77182661,Whampoa Garden,Kowloon City,Kowloon,0,0
Product Manger,COD Payment Limited,3,False,Marketing & Communications,2024-07-16 08:00:00,77288881,https://hk.jobsdb.com/job/77288881,Kowloon Bay,Kwun Tong,Kowloon,0,0
Unit-in-Charge (User Experience Unit),The Hong Kong Federation of Youth Groups,5,False,Information & Communication Technology,2024-07-12 08:00:00,77210117,https://hk.jobsdb.com/job/77210117,Quarry Bay,Eastern,Hong Kong,62900,79100
Storage Engineer,Amidas Hong Kong Limited,,False,Information & Communication Technology,2024-06-29 08:00:00,76904021,https://hk.jobsdb.com/job/76904021,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
"Vice President, Data Scientist (Team Lead), Data Chapter",DBS Bank (Hong Kong) Limited,8,False,Banking & Financial Services,2024-07-17 08:00:00,77306692,https://hk.jobsdb.com/job/77306692,Quarry Bay,Eastern,Hong Kong,0,0
"FP&A Analyst (≤40k x 13 months, Sizeable MNC, Good Exposure, Friendly Culture)",HR Plus (Talent) Limited,5,False,Accounting,2024-07-11 08:00:00,77184116,https://hk.jobsdb.com/job/77184116,Whampoa Garden,Kowloon City,Kowloon,30000,40000
(Senior) Business Strategy Manager (Cost Team),Bank of China (Hong Kong) Limited,,False,Banking & Financial Services,2024-07-13 08:00:00,77246901,https://hk.jobsdb.com/job/77246901,,,Hong Kong,0,0
System Analyst (IT Solutions),FUJIFILM BI,2,False,Information & Communication Technology,2024-07-11 08:00:00,77167249,https://hk.jobsdb.com/job/77167249,Ngau Tau Kok,Kwun Tong,Kowloon,0,0
"Assistant Manager, IT Governance (IT Department)",CMB Wing Lung Bank Limited,2,False,Information & Communication Technology,2024-07-16 08:00:00,77274563,https://hk.jobsdb.com/job/77274563,Mong Kok,Yau Tsim Mong,Kowloon,0,0
"Assistant Manager, IT Security",Bangkok Bank Public Co Ltd,7,False,Information & Communication Technology,2024-07-17 11:00:00,76868647,https://hk.jobsdb.com/job/76868647,Central,Central and Western,Hong Kong,0,0
Project Manager - IT Application Development,Boardware Information System (HK) Limited,5,False,Information & Communication Technology,2024-07-11 08:00:00,77179333,https://hk.jobsdb.com/job/77179333,Ngau Tau Kok,Kwun Tong,Kowloon,0,0
Global Applications Developer,Meiyume (Hong Kong) Limited,2,False,Information & Communication Technology,2024-07-17 08:00:00,77320225,https://hk.jobsdb.com/job/77320225,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
Assistant Product Manager / Product Manager (Consumer Healthcare),Zuellig Pharma Limited,,True,Healthcare & Medical,2024-07-17 12:00:00,77341052,https://hk.jobsdb.com/job/77341052,Quarry Bay,Eastern,Hong Kong,0,0
System Analyst,Cornerstone Technologies Holdings Limited,5,False,Information & Communication Technology,2024-07-12 08:00:00,77218628,https://hk.jobsdb.com/job/77218628,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Senior Program Manager - Gen AI & AI Automation,HKT,1,False,Information & Communication Technology,2024-07-17 18:00:00,77353027,https://hk.jobsdb.com/job/77353027,Quarry Bay,Eastern,Hong Kong,0,0
System Analyst | PERM | Health Care | Career Growth,ADECCO Personnel Limited,5,False,Information & Communication Technology,2024-07-10 08:00:00,77155317,https://hk.jobsdb.com/job/77155317,Central,Central and Western,Hong Kong,40000,55000
"Project Manager / Assistant Manager, ESG Performance Advisory",SGS Hong Kong Limited,6,False,Consulting & Strategy,2024-07-16 08:00:00,77281564,https://hk.jobsdb.com/job/77281564,,Sha Tin,New Territories,30000,40000
Cyber Security Analyst,Boardware Information System (HK) Limited,2,False,Information & Communication Technology,2024-07-17 11:00:00,77337067,https://hk.jobsdb.com/job/77337067,Ngau Tau Kok,Kwun Tong,Kowloon,0,0
"Manager / Deputy Manager, Actuary","China Pacific Insurance Co., (H.K.) Limited",,False,Accounting,2024-07-17 17:00:00,77349381,https://hk.jobsdb.com/job/77349381,Wan Chai,Wan Chai,Hong Kong,0,0
Assistant Head of Corporate Banking Department,Industrial and Commercial Bank of China (Asia) Limited,1,True,Banking & Financial Services,2024-06-28 08:00:00,76886256,https://hk.jobsdb.com/job/76886256,Central,Central and Western,Hong Kong,0,0
Business Analyst (Ref: JDB/HRM/BA),Computer And Technologies Resources Limited,3,False,Information & Communication Technology,2024-07-03 08:00:00,76250432,https://hk.jobsdb.com/job/76250432,Pok Fu Lam,Southern,Hong Kong,0,0
"AVP, Specialist, Platform and Projects, Consumer Banking",DBS Bank (Hong Kong) Limited,5,False,Information & Communication Technology,2024-07-13 08:00:00,77247860,https://hk.jobsdb.com/job/77247860,,Kwun Tong,Kowloon,0,0
"Logistics Senior Officer/Logistics Analyst (Hybrid Mode, Flexible Working hours)",Konica Minolta Business Technologies Mfg (HK) Ltd,4,False,"Manufacturing, Transport & Logistics",2024-07-17 09:00:00,76248180,https://hk.jobsdb.com/job/76248180,Ngau Tau Kok,Kwun Tong,Kowloon,0,0
"Credit Analyst, HK Blue-chips (AVP) - Renowned Foreign Bank",Charterhouse Limited,4,False,Banking & Financial Services,2024-07-15 08:00:00,77269100,https://hk.jobsdb.com/job/77269100,Central,Central and Western,Hong Kong,40000,50000
Project Manager / Assistant Project Manager (main contractor),Headshot Recruitment Limited,8,True,Construction,2024-07-17 12:00:00,77341108,https://hk.jobsdb.com/job/77341108,,,Hong Kong,0,0
"Assistant Vice President, Business Risk Senior Analyst",Citibank (Hong Kong) Limited,6,False,Banking & Financial Services,2024-07-06 08:00:00,77087259,https://hk.jobsdb.com/job/77087259,Kowloon City,Kowloon City,Kowloon,0,0
(Senior) System Analyst - Application Design & Development,Frank Recruitment Group Private Ltd.,5,False,Information & Communication Technology,2024-07-16 08:00:00,77276872,https://hk.jobsdb.com/job/77276872,,Central and Western,Hong Kong,40000,50000
Senior Consultant/ Manager (SAP FICO)  - Hong Kong,Deloitte Touche Tohmatsu,,False,Information & Communication Technology,2024-07-17 08:00:00,77318113,https://hk.jobsdb.com/job/77318113,Admiralty,Central and Western,Hong Kong,0,0
Assistant Finance Business Partner,Cathay Pacific Airways Ltd,5,False,Accounting,2024-07-16 08:00:00,77288796,https://hk.jobsdb.com/job/77288796,Lantau Island,Islands,New Territories,0,0
Business Management Trainee 財富管理培訓生,AIA International Limited,,False,Banking & Financial Services,2024-06-28 08:00:00,76868160,https://hk.jobsdb.com/job/76868160,Causeway Bay,Wan Chai,Hong Kong,39000,58000
"Manager, Finance (Project Capital Governance)",The Hong Kong Jockey Club,5,False,Accounting,2024-07-16 08:00:00,77288367,https://hk.jobsdb.com/job/77288367,Happy Valley,Wan Chai,Hong Kong,0,0
Senior Cyber Security Analyst (Up to 70k/monthly),Randstad Hong Kong Limited,4,False,Information & Communication Technology,2024-07-17 08:00:00,77322776,https://hk.jobsdb.com/job/77322776,,Central and Western,Hong Kong,50000,70000
Delivery Lead,OCBC Bank (Hong Kong) Limited,,False,Information & Communication Technology,2024-07-11 08:00:00,77178607,https://hk.jobsdb.com/job/77178607,,Hong Kong Island,Hong Kong,0,0
"Operations Business Solutions, Consultant",AIA Hong Kong,7,False,Information & Communication Technology,2024-07-09 08:00:00,77125122,https://hk.jobsdb.com/job/77125122,,Hong Kong Island,Hong Kong,0,0
Senior Manager/Manager - Policy Admin Project Management,China Life Insurance (Overseas) Company Limited,5,False,Information & Communication Technology,2024-07-12 08:00:00,77198357,https://hk.jobsdb.com/job/77198357,Wan Chai,Wan Chai,Hong Kong,0,0
Case Management - Insurance,IPS Group (Asia) Limited,4,False,Banking & Financial Services,2024-07-17 08:00:00,75321894,https://hk.jobsdb.com/job/75321894,,Central and Western,Hong Kong,0,0
System Analyst,BBMSL Limited,,False,Information & Communication Technology,2024-07-12 08:00:00,77204587,https://hk.jobsdb.com/job/77204587,,Tsuen Wan,New Territories,0,0
Major Bank: IT Procurement Officers,IT Solutions Ltd.,,False,"Manufacturing, Transport & Logistics",2024-07-17 14:00:00,77345204,https://hk.jobsdb.com/job/77345204,,,Hong Kong,0,0
System Analyst - Banking (45-65k; Permanent),Ambition,5,False,Information & Communication Technology,2024-07-11 08:00:00,77184176,https://hk.jobsdb.com/job/77184176,,Islands,New Territories,45000,65000
E-Commerce Executive (5-day work),Wing Yip International Limited,3,False,Call Centre & Customer Service,2024-07-17 08:00:00,77314768,https://hk.jobsdb.com/job/77314768,To Kwa Wan,Kowloon City,Kowloon,0,0
Business Planning Analyst,DHL EXPRESS (HONG KONG) LIMITED,5,False,Sales,2024-07-02 08:00:00,76181938,https://hk.jobsdb.com/job/76181938,Ngau Tau Kok,Kwun Tong,Kowloon,0,0
